product_code,Business Unit,Type,Products Business Line Leader,Subtype,Product Name,Brand Name,Brand Manager
40084553,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Rapier ,RED CURTAIN,Siras Invictus
40149409,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,BRACERS,Bracer of Flying Daggers,ARCANTIC,Enthoril Murkywaters
40154832,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Scroll Level 5,ARCANTIC,Enthoril Murkywaters
40210867,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of Thunder and Lightning,ARCANTIC,Enthoril Murkywaters
40219284,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,Net,BORDERLANDS,Thaldrak Battlehammer
40292466,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Piton (set of 10),BORDERLANDS,Thaldrak Battlehammer
40332260,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Oil (flask) ,U.N.N.,Ruralion Baeneduren
40345627,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Sling bullets (100) ,U.N.N.,Ruralion Baeneduren
40406520,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of the War Mage +2,MYTHAL,Arentian Mythrandius
40531742,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Scroll of Protection (Beasts),ARCANTIC,Enthoril Murkywaters
40566466,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,WIND INSTRUMENT,Doss lute,SABLE,Nundro Rockseeker
40617783,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Blowgun needles (50) ,U.N.N.,Ruralion Baeneduren
40633611,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SHIELD,Spellguard Shield,RED CURTAIN,Siras Invictus
40833858,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,BELT / GIRDLE,Stormgirdle,SABLE,Nundro Rockseeker
40851359,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Chalk (Box of 50),U.N.N.,Ruralion Baeneduren
40915228,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,GOGGLES,Inquisitives Goggles,SABLE,Nundro Rockseeker
40983952,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Lightning vulnerability,SABLE,Nundro Rockseeker
41048112,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Navigator’s tools ,BORDERLANDS,Thaldrak Battlehammer
41061781,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Everbright Lantern,MYTHAL,Arentian Mythrandius
41220871,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Smith’s tools ,U.N.N.,Ruralion Baeneduren
41283382,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Cook’s utensils ,RED CURTAIN,Siras Invictus
41412553,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,HEAVY ARMOUR,Ring mail ,RED CURTAIN,Siras Invictus
41444294,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Half plate ,BORDERLANDS,Thaldrak Battlehammer
41480800,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Lantern of Tracking,RED CURTAIN,Siras Invictus
41510130,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Lightbringer,BORDERLANDS,Thaldrak Battlehammer
41566197,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Feather Token (Swan Boat),ARCANTIC,Enthoril Murkywaters
41619155,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,CLOAK,Cloak of Arachnida,SABLE,Nundro Rockseeker
41646860,LUXURY SPECIALTIES,JEWELRY,Lanec Lot,AMULET / NECKLACE,Amulet of Protection from Turning,ARCANTIC,Enthoril Murkywaters
41655888,ADVENTURING,JEWELRY,Lanec Lot,AMULET / NECKLACE,Amulet of Health,SABLE,Nundro Rockseeker
41671320,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Decanter of Endless Water,RED CURTAIN,Siras Invictus
41746924,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Sling ,BORDERLANDS,Thaldrak Battlehammer
41794941,ADVENTURING,TOOLS & KITS,Kay Glimshine,SURVIVAL & WILDERNESS,Soap (Crate),BORDERLANDS,Thaldrak Battlehammer
41901083,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Radiant vulnerability,SABLE,Nundro Rockseeker
41917361,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Bronze Horn of Valhalla,SABLE,Nundro Rockseeker
41936666,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,Oathbow,BORDERLANDS,Thaldrak Battlehammer
41981887,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,LIGHT ARMOUR,Leather Golem Armour,SABLE,Nundro Rockseeker
42020315,ADVENTURING,JEWELRY,Lanec Lot,AMULET / NECKLACE,Necklace of Adaptation,BORDERLANDS,Thaldrak Battlehammer
42137416,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Quarterstaff ,RED CURTAIN,Siras Invictus
42151662,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Orb,RED CURTAIN,Siras Invictus
42295086,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Bell ,BORDERLANDS,Thaldrak Battlehammer
42314405,LUXURY SPECIALTIES,JEWELRY,Lanec Lot,AMULET / NECKLACE,Badge of the Watch,RED CURTAIN,Siras Invictus
42314648,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Planecallers Codex,MYTHAL,Arentian Mythrandius
42359086,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Imbued Wood Focus,BORDERLANDS,Thaldrak Battlehammer
42557137,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,HEAVY ARMOUR,Powered Armour,ARCANTIC,Enthoril Murkywaters
42615262,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Holy Symbol of Ravenkind,SABLE,Nundro Rockseeker
42619709,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,HEAVY ARMOUR,Demon Armour,SABLE,Nundro Rockseeker
42685862,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Greatsword ,U.N.N.,Ruralion Baeneduren
42796714,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,HELMET,Helm of Devil Command,SABLE,Nundro Rockseeker
42902661,ADVENTURING,JEWELRY,Lanec Lot,AMULET / NECKLACE,Brooch of Living Essence,RED CURTAIN,Siras Invictus
42919944,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Deck of Illusions,ARCANTIC,Enthoril Murkywaters
42920084,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Secrets,SABLE,Nundro Rockseeker
42928251,ADVENTURING,TOOLS & KITS,Kay Glimshine,CONTAINER,Bucket and Rope,U.N.N.,Ruralion Baeneduren
42929610,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Greater Absorption,SABLE,Nundro Rockseeker
42930166,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Mule,U.N.N.,Ruralion Baeneduren
43004924,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Camel,RED CURTAIN,Siras Invictus
43106259,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Lamp ,U.N.N.,Ruralion Baeneduren
43111132,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Crystal Ball of Mind Reading,U.N.N.,Ruralion Baeneduren
43134762,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Amulet of the Devout,MYTHAL,Arentian Mythrandius
43160959,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Rations (10 days) ,BORDERLANDS,Thaldrak Battlehammer
43169667,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Invulnerability,SABLE,Nundro Rockseeker
43180222,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Javelin of Lightning,RED CURTAIN,Siras Invictus
43184509,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Dust of Deliciousness,MYTHAL,Arentian Mythrandius
43242975,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Breastplate ,RED CURTAIN,Siras Invictus
43338564,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Mace of Terror,ARCANTIC,Enthoril Murkywaters
43344613,ADVENTURING,TOOLS & KITS,Kay Glimshine,GAMING SET,Playing card set,BORDERLANDS,Thaldrak Battlehammer
43361969,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Chain shirt ,U.N.N.,Ruralion Baeneduren
43429579,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,STRING INSTRUMENT,Guitar,RED CURTAIN,Siras Invictus
43445549,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Giant Slayer,BORDERLANDS,Thaldrak Battlehammer
43454977,ADVENTURING,JEWELRY,Lanec Lot,AMULET / NECKLACE,Amulet of the Drunkard,BORDERLANDS,Thaldrak Battlehammer
43467227,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,HELMET,Helm of Devil Command,MYTHAL,Arentian Mythrandius
43518215,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Sealing wax ,BORDERLANDS,Thaldrak Battlehammer
43581296,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Grappling hook ,RED CURTAIN,Siras Invictus
43597261,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Orb of Gonging,U.N.N.,Ruralion Baeneduren
43615467,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Regeneration,SABLE,Nundro Rockseeker
43662007,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Ghost Lantern,ARCANTIC,Enthoril Murkywaters
43698086,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Orb,U.N.N.,Ruralion Baeneduren
43715376,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Lantern of Tracking,U.N.N.,Ruralion Baeneduren
43737386,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Sword of Life Stealing,ARCANTIC,Enthoril Murkywaters
43749515,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Wand,RED CURTAIN,Siras Invictus
43790500,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,STRING INSTRUMENT,Dulcimer,U.N.N.,Ruralion Baeneduren
43801581,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Ram, portable ",U.N.N.,Ruralion Baeneduren
43831799,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Seeker Dart,SABLE,Nundro Rockseeker
44009643,ADVENTURING,JEWELRY,Lanec Lot,RING,Ring of Water Walking,SABLE,Nundro Rockseeker
44036358,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Alchemist’s fire (flask) ,BORDERLANDS,Thaldrak Battlehammer
44048471,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Jeweler’s tools ,RED CURTAIN,Siras Invictus
44055132,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Dagger ,U.N.N.,Ruralion Baeneduren
44062697,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Spyglass ,BORDERLANDS,Thaldrak Battlehammer
44077641,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,Hellsteel Martial Ranged Weapon,BORDERLANDS,Thaldrak Battlehammer
44085274,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,Toque,BORDERLANDS,Thaldrak Battlehammer
44163084,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Caltrops (bag of 20) ,U.N.N.,Ruralion Baeneduren
44177545,LUXURY SPECIALTIES,TOOLS & KITS,Kay Glimshine,CONTAINER,Cauldron of Rebirth,SABLE,Nundro Rockseeker
44255694,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,LIGHT ARMOUR,Hunters Coat,ARCANTIC,Enthoril Murkywaters
44262073,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SIMPLE MELEE WEAPON,Saint Markovias Thighbone,SABLE,Nundro Rockseeker
44380722,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Poison,ARCANTIC,Enthoril Murkywaters
44423454,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Chest ,BORDERLANDS,Thaldrak Battlehammer
44425096,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Feather Token (Bird),MYTHAL,Arentian Mythrandius
44433959,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Climbing,RED CURTAIN,Siras Invictus
44522998,ADVENTURING,JEWELRY,Lanec Lot,AMULET / NECKLACE,Necklace of Adaptation,BORDERLANDS,Thaldrak Battlehammer
44586141,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Earth Elemental Essence Shard,U.N.N.,Ruralion Baeneduren
44628708,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Mummy Rot Antidote,RED CURTAIN,Siras Invictus
44698818,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,LIVESTOCK,Pig,RED CURTAIN,Siras Invictus
44775298,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Manual of Quickness of Action,RED CURTAIN,Siras Invictus
44792169,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,HELMET,Wreath of the Prism,ARCANTIC,Enthoril Murkywaters
44810708,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Whelm,SABLE,Nundro Rockseeker
44819969,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Glass Bottle (Crate),U.N.N.,Ruralion Baeneduren
44842591,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Heroism,U.N.N.,Ruralion Baeneduren
44868442,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BELT / GIRDLE,Belt of Stone Giant Strength,SABLE,Nundro Rockseeker
44886106,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Navigator’s tools ,RED CURTAIN,Siras Invictus
44913482,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Boots of False Tracks,SABLE,Nundro Rockseeker
44923534,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Serpent Scale Armour,MYTHAL,Arentian Mythrandius
44925640,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Candle of Invocation,SABLE,Nundro Rockseeker
44928891,ADVENTURING,TOOLS & KITS,Kay Glimshine,SURVIVAL & WILDERNESS,Fishing tackle ,BORDERLANDS,Thaldrak Battlehammer
44942389,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SHIELD,Shield +2,SABLE,Nundro Rockseeker
44957220,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,"Clothes, Common ",RED CURTAIN,Siras Invictus
44974044,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,HEAVY ARMOUR,Plate Armour of Etherealness,U.N.N.,Ruralion Baeneduren
44988710,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Boomerang +2,BORDERLANDS,Thaldrak Battlehammer
44996172,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Gamblers Sword,U.N.N.,Ruralion Baeneduren
45096052,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BELT / GIRDLE,Belt of Stone Giant Strength,RED CURTAIN,Siras Invictus
45105638,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Armblade,U.N.N.,Ruralion Baeneduren
45125301,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Javelin (10),U.N.N.,Ruralion Baeneduren
45147945,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Polymorph,SABLE,Nundro Rockseeker
45230100,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,LIVESTOCK,Cow,BORDERLANDS,Thaldrak Battlehammer
45274736,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,LIGHT ARMOUR,Living Light Armour,SABLE,Nundro Rockseeker
45307398,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Radiance,SABLE,Nundro Rockseeker
45312903,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Pole (3m collapsable),BORDERLANDS,Thaldrak Battlehammer
45343820,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Ventilating Lungs,SABLE,Nundro Rockseeker
45363179,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Bronze Griffon of Wondrous Power,U.N.N.,Ruralion Baeneduren
45380660,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Bloodaxe,BORDERLANDS,Thaldrak Battlehammer
45416079,ADVENTURING,TOOLS & KITS,Kay Glimshine,CONTAINER,Pouch ,RED CURTAIN,Siras Invictus
45421764,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Boomerang +3,SABLE,Nundro Rockseeker
45461697,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of the War Mage +3,SABLE,Nundro Rockseeker
45532795,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Lightbringer,RED CURTAIN,Siras Invictus
45586123,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Alchemist’s supplies ,U.N.N.,Ruralion Baeneduren
45597623,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,HELMET,Circlet of Blasting,SABLE,Nundro Rockseeker
45598807,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Ersatz Eye,SABLE,Nundro Rockseeker
45711175,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Scroll Level 3,RED CURTAIN,Siras Invictus
45885021,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CONTAINER,Bag of Holding,BORDERLANDS,Thaldrak Battlehammer
45909423,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,LIVESTOCK,Boar,BORDERLANDS,Thaldrak Battlehammer
45938551,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,ROD,Rod of Absorption,MYTHAL,Arentian Mythrandius
45977283,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Half plate ,RED CURTAIN,Siras Invictus
46001495,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Crossbow bolts (100) ,RED CURTAIN,Siras Invictus
46020021,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Blackrazor,SABLE,Nundro Rockseeker
46103005,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,"Crossbow, hand ",U.N.N.,Ruralion Baeneduren
46161934,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Woodcarvers tools ,U.N.N.,Ruralion Baeneduren
46189429,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Component pouch ,U.N.N.,Ruralion Baeneduren
46222194,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Wooden staff (Druidic focus),U.N.N.,Ruralion Baeneduren
46251113,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Shadowfell Shard,U.N.N.,Ruralion Baeneduren
46268431,ADVENTURING,TOOLS & KITS,Kay Glimshine,SURVIVAL & WILDERNESS,"Rope, hempen (50 feet) ",U.N.N.,Ruralion Baeneduren
46353299,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Loadstone,MYTHAL,Arentian Mythrandius
46354044,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,HEAVY ARMOUR,Dwarven Plate,MYTHAL,Arentian Mythrandius
46398806,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Rope of Entanglement,ARCANTIC,Enthoril Murkywaters
46494018,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BELT / GIRDLE,Belt of Dwarvenkind,RED CURTAIN,Siras Invictus
46538325,ADVENTURING,JEWELRY,Lanec Lot,RING,Rings of Shared Suffering,ARCANTIC,Enthoril Murkywaters
46566226,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,CLOAK,Robe of Eyes,ARCANTIC,Enthoril Murkywaters
46594046,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,War pick ,U.N.N.,Ruralion Baeneduren
46645008,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Serpentine Owl of Wondrous Power,RED CURTAIN,Siras Invictus
46686553,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Whetstone (set of 20),U.N.N.,Ruralion Baeneduren
46731619,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Military Saddle,U.N.N.,Ruralion Baeneduren
46734893,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Supreme Intellect,MYTHAL,Arentian Mythrandius
46779609,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Wand,U.N.N.,Ruralion Baeneduren
46834939,LUXURY SPECIALTIES,JEWELRY,Lanec Lot,AMULET / NECKLACE,Amulet of Protection from Turning,U.N.N.,Ruralion Baeneduren
46998866,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Scimitar of Speed,MYTHAL,Arentian Mythrandius
47025170,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Historical Knowledge,MYTHAL,Arentian Mythrandius
47031262,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Bead of Force,ARCANTIC,Enthoril Murkywaters
47037097,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Imbued Wood Focus,MYTHAL,Arentian Mythrandius
47038702,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Glassblower’s tools ,RED CURTAIN,Siras Invictus
47106146,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Pot, iron ",U.N.N.,Ruralion Baeneduren
47187271,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Boomerang +2,BORDERLANDS,Thaldrak Battlehammer
47326272,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,HELMET,Peregrine Mask,BORDERLANDS,Thaldrak Battlehammer
47331153,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Whetstone (set of 20),RED CURTAIN,Siras Invictus
47395734,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Diminution,BORDERLANDS,Thaldrak Battlehammer
47398648,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SHIELD,Sentinel Shield,RED CURTAIN,Siras Invictus
47466958,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Orb of Time,MYTHAL,Arentian Mythrandius
47525864,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,STRING INSTRUMENT,Viol,U.N.N.,Ruralion Baeneduren
47703432,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CONTAINER,Hewards Handy Spice Pouch,SABLE,Nundro Rockseeker
47728572,ADVENTURING,JEWELRY,Lanec Lot,AMULET / NECKLACE,Brooch of Shielding,RED CURTAIN,Siras Invictus
47730864,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Duplicitous Manuscript,SABLE,Nundro Rockseeker
47741596,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,ROD,Rod of Retribution,MYTHAL,Arentian Mythrandius
47764133,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Devotees Censer,U.N.N.,Ruralion Baeneduren
47800866,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,LIGHT ARMOUR,Glamoured Studded Leather,MYTHAL,Arentian Mythrandius
47889947,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Piton (set of 10),RED CURTAIN,Siras Invictus
47937772,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Manual of Bodily Health,SABLE,Nundro Rockseeker
47959232,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Hew,MYTHAL,Arentian Mythrandius
48044829,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Hourglass ,BORDERLANDS,Thaldrak Battlehammer
48092575,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Scroll of Protection (Plants),SABLE,Nundro Rockseeker
48165051,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Flask or tankard (Set of 24),RED CURTAIN,Siras Invictus
48172669,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Painter’s supplies ,RED CURTAIN,Siras Invictus
48274282,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Climbers kit ,BORDERLANDS,Thaldrak Battlehammer
48322442,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Fear,ARCANTIC,Enthoril Murkywaters
